Chr	Start	End	Strand	e85 Ensembl Gene ID	Gene type	Gene name	Gene description	zmp_ph133_B normalised count	zmp_ph133_D normalised count	zmp_ph133_E normalised count	zmp_ph133_F normalised count	zmp_ph133_G normalised count	zmp_ph128_B normalised count	zmp_ph128_C normalised count	zmp_ph128_D normalised count	zmp_ph128_E normalised count	zmp_ph128_F normalised count	zmp_ph129_B normalised count	zmp_ph129_C normalised count	zmp_ph129_D normalised count	zmp_ph129_E normalised count	zmp_ph129_G normalised count	zmp_ph131_B normalised count	zmp_ph131_C normalised count	zmp_ph131_D normalised count	zmp_ph131_E normalised count	zmp_ph131_F normalised count	zmp_ph127_B normalised count	zmp_ph127_C normalised count	zmp_ph127_D normalised count	zmp_ph127_E normalised count	zmp_ph127_F normalised count	zmp_ph115_B normalised count	zmp_ph115_C normalised count	zmp_ph115_D normalised count	zmp_ph115_E normalised count	zmp_ph115_F normalised count	zmp_ph123_B normalised count	zmp_ph123_C normalised count	zmp_ph123_D normalised count	zmp_ph123_F normalised count	zmp_ph123_G normalised count	zmp_ph124_B normalised count	zmp_ph124_C normalised count	zmp_ph124_D normalised count	zmp_ph124_E normalised count	zmp_ph124_F normalised count	zmp_ph130_B normalised count	zmp_ph130_C normalised count	zmp_ph130_D normalised count	zmp_ph130_E normalised count	zmp_ph130_F normalised count	zmp_ph125_B normalised count	zmp_ph125_C normalised count	zmp_ph125_D normalised count	zmp_ph125_E normalised count	zmp_ph125_F normalised count	zmp_ph126_B normalised count	zmp_ph126_C normalised count	zmp_ph126_D normalised count	zmp_ph126_E normalised count	zmp_ph126_F normalised count	zmp_ph116_A normalised count	zmp_ph116_B normalised count	zmp_ph116_C normalised count	zmp_ph116_D normalised count	zmp_ph116_F normalised count	zmp_ph117_A normalised count	zmp_ph117_C normalised count	zmp_ph117_D normalised count	zmp_ph117_E normalised count	zmp_ph117_F normalised count	zmp_ph118_B normalised count	zmp_ph118_C normalised count	zmp_ph118_D normalised count	zmp_ph118_E normalised count	zmp_ph118_F normalised count	zmp_ph119_A normalised count	zmp_ph119_B normalised count	zmp_ph119_C normalised count	zmp_ph119_D normalised count	zmp_ph119_E normalised count	zmp_ph120_A normalised count	zmp_ph120_B normalised count	zmp_ph120_C normalised count	zmp_ph120_D normalised count	zmp_ph120_E normalised count	zmp_ph121_A normalised count	zmp_ph121_B normalised count	zmp_ph121_C normalised count	zmp_ph121_D normalised count	zmp_ph121_E normalised count	zmp_ph122_A normalised count	zmp_ph122_B normalised count	zmp_ph122_C normalised count	zmp_ph122_D normalised count	zmp_ph122_F normalised count
22	20110417	20130342	1	ENSDARG00000042065	protein_coding	eef2a.2	eukaryotic translation elongation factor 2a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050208-348]	9.90413897916333	13.167743815026952	15.68401941286502	12.077999499300585	15.232766403361467	10.172162096058285	12.655891527742702	15.107309743833442	12.212755004555495	15.434732465303556	10.967955457212136	8.768520203589564	9.333396031457251	13.766452018211375	5.898259080954669	20.55709171858387	14.806778114842599	19.101452583593524	21.71989865541208	13.998555450405837	15.244085880381116	13.038417325084565	8.259123427596597	13.109061730398292	10.530162788400142	10.743452641671755	16.73201795967694	16.056431792648738	13.49244851641458	9.289744112648672	15.724789656199079	17.230190502002092	26.662920169720074	11.659442633282204	11.78892943737507	12.77659857104688	25.04656418246676	8.027922286543728	15.940339078667735	12.004168849820255	14.784077827318328	10.88798852651715	9.268260400729456	8.88469187626901	16.92422406059669	19.86124184285278	18.86368125461889	28.091461062445457	10.308708062215253	16.892704441815013	6.207237284096339	22.868809946332476	18.24853553893887	12.441348264320203	15.373493206602438	24.226151330397787	42.12013971777527	17.41239189116003	18.045329115168975	23.024085607830603	12.710289464665998	11.516054215705008	15.14395647625118	22.417990790825645	27.185803878796026	28.36650630379151	30.866290230480562	18.06749423763756	23.753130324867875	14.487475585622214	25.742403422635473	16.268851184755555	10.199422121694555	17.017604935459392	8.079952776990064	24.336675933683306	26.73755614348985	14.020116141705628	28.096162189071997	15.98263812243061	29.260760280757687	25.353100050008766	30.6418140005153	38.14369828647235	34.27649546944839	31.984627785615693	27.237333178035865	43.78627380530957	30.813952686262795	20.992659292178338
25	17399215	17406993	-1	ENSDARG00000042116	protein_coding	trim35-40	tripartite motif containing 35-40 [Source:ZFIN;Acc:ZDB-GENE-030131-6081]	112.24690843051773	84.64978166803041	94.10411647719012	93.17313899460451	78.33994150300182	174.37992164671346	109.68439324043675	126.35204513024333	119.41360448898706	134.16344373686937	67.37458352287456	72.77871768979337	68.9235399246074	70.5530665933333	68.25128365104689	52.763202077698594	45.76640508224076	56.39476477060945	60.14741166114114	60.36877037987517	49.19682261395724	54.76135276535517	52.30778170811178	53.12619753898255	46.069462199250616	57.45411630111417	58.78817120967574	66.90179913603642	63.60725729166873	54.70627088559773	54.82426663918057	53.93798765844132	60.324856883991664	65.01022559163411	58.564359140508415	70.72759923258094	64.40545075491453	51.73549917994847	64.72743747095383	56.51962833457037	90.55247669232476	86.3780423103694	88.82082884032395	77.00066292766475	107.18675238377902	74.26377384718866	65.64561076607374	77.25151792172501	83.8441589060174	88.68669831952882	63.84586920784806	66.91244391704689	69.3444350479677	73.7594218527555	75.33011671235195	45.148736570286786	46.80015524197252	48.09136808034675	53.27668595907031	41.20099529822319	53.383215751597184	49.902901601388365	50.938762692844875	54.06691896610891	41.91144764647721	49.64138603163514	35.84472413862259	43.36198617033015	55.819856263439505	51.36468616720603	41.831405561782645	61.821634502071106	45.168869396075884	77.99735595418888	52.519693050435414	48.67335186736661	57.29476316462111	63.09052263767533	61.46035478859499	49.723763047561896	56.57080320946486	48.593441762516804	66.39059700111649	36.13613521876328	60.48793318137951	46.74676368666909	51.998545158068474	46.09081453190481	33.381782076784695	49.857565818923554
20	26636252	26638081	-1	ENSDARG00000042231	protein_coding	stx11b.2	syntaxin 11b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050417-148]	3.30137965972111	3.7622125185791293	5.228006470955006	1.7254284999000835	0	1.4531660137226121	1.406210169749189	6.866958974469746	4.070918334851831	1.1872871127156581	6.267403118406936	5.261112122153738	2.871814163525308	7.743629260243898	5.898259080954669	14.389964203008708	8.749459795134262	6.367150861197842	8.353807175158492	10.498916587804377	2.771651978251112	5.867287796288054	1.3765205712660995	2.759802469557535	2.6325406971000356	27.092184922476598	34.368469322579664	30.77482760257675	32.767374968435405	32.51410439427035	28.89961342220371	33.33667292778665	23.330055148505064	34.27169501298102	28.521603477520333	25.55319714209376	20.12670336091079	26.31374527256	25.601150641496666	30.51059582662648	19.09610052695284	13.06558623182058	14.674745634488305	17.76938375253802	10.655992927042359	10.36238704844493	15.090945003695113	11.236584424978183	15.806685695396721	13.373391016436884	11.527726384750343	11.0109084926786	9.489238480248213	9.775345064823016	12.29879456528195	17.61901914938021	9.360031048394504	7.462453667640013	11.170918023676032	14.541527752314066	3.813086839399799	6.397807897613893	13.767233160228345	10.54964272509442	11.327418282831676	14.183253151895755	11.948241379540862	8.431497310897528	14.251878194920724	13.17043235056565	17.697902353061888	16.268851184755555	11.656482424793777	25.52640740318909	10.773270369320086	16.848467954088445	22.917905265848443	17.525145177132035	19.316111504986996	17.758486802700677	17.556456168454613	16.902066700005843	10.213938000171767	24.090756812508854	10.081322196896584	14.762135901053396	14.856727188019564	9.218162906380963	33.381782076784695	15.744494469133754
14	10350961	10431884	1	ENSDARG00000042236	protein_coding	atrx	alpha thalassemia/mental retardation syndrome X-linked homolog (human) [Source:ZFIN;Acc:ZDB-GENE-030912-11]	3058.7282547316086	2834.827132749374	3213.4813108136773	2909.072450831541	2931.219477903985	2243.688325187713	2057.285478343064	2104.03622977753	1770.8494756605467	1758.3722139318897	1345.1413942880886	1319.6622906402292	1256.4186965423223	1403.317702606422	1359.127413939983	1281.3920504583946	1245.1154323844912	1117.8897726303067	1228.8450354658141	1308.8649346129457	1191.810350647978	1158.4633793337634	1119.799484724972	1187.4050125271294	1016.8188442548886	1011.2858682269282	896.2935025967486	960.2638235992426	969.0469273753471	885.6222720725067	858.9135106804956	927.0591628794602	845.5478558822477	863.8587041931814	811.9149789934121	883.8668368613503	873.9461859382152	877.2735076461952	771.4158032918901	852.7961620393139	1323.1749655449903	1320.3500753156463	1335.4018527384358	1342.1807861083716	1164.6373446143944	1585.4452184120742	1426.8488500993728	1422.8325028128625	1284.4650245520206	1288.7725763734702	1291.9921032754808	1631.3084428383834	1548.205755123574	1491.184456252093	1536.5806459999137	1680.4139513721375	1669.5955382573695	1580.3818545024294	1718.6027728732358	1549.8844996008077	1821.3844802866374	1715.8920781400461	1741.5549947688858	1736.734933618669	1696.8472587681852	2381.604591755829	2331.898442573725	2283.731271637388	2225.66831144012	2343.019915165629	2225.108995844054	2197.9217950604752	2223.474022529413	2311.5580037332343	2312.2131530153233	2392.482449480559	2104.6276335804155	2320.329221452281	2121.2602452749356	2228.690093738935	2175.0498475363215	2093.743512463224	2046.1922460344106	1961.3891171517625	2070.7035792425586	1840.3462756646568	1807.5684745423803	1820.58717401024	1869.3797962999429	2101.890011629356
15	4594119	4625781	-1	ENSDARG00000042252	protein_coding	eif4h	eukaryotic translation initiation factor 4h [Source:ZFIN;Acc:ZDB-GENE-010328-19]	1302.394275759978	1384.4942068371197	1408.0764095105485	1287.1696609254623	1423.1756039712	1354.3507247894745	1347.1493426197233	1426.9540748948132	1442.4620633158322	1313.1395466635179	870.3856080687631	870.7140562164436	938.3652779318944	1004.9509973294303	879.683211502382	938.7738551486633	950.9989761942087	925.9656538142003	943.1448300753938	890.6580905320714	879.9995030947281	929.6391552785294	916.7627004632222	841.7397532150483	852.2850506861364	726.3508199043295	696.4137204838511	685.0744231530128	647.6375287878998	750.4048855439538	653.6412565198428	663.3623343270805	626.2453374863002	621.4836239982848	687.9410758777905	615.5582668693658	709.3544784534336	535.1948191029152	789.7713452612651	657.7284182297349	918.4608350221511	872.4908139249077	903.6553890711219	935.2618981752511	926.4445615393298	1140.7261075829792	1107.6753632712212	1056.2389359479491	1084.4760881450447	1060.7210664089675	1126.1701929717644	1073.987074516651	1031.407228660825	1002.4172030109421	1030.7927195026934	1000.9805254241631	1067.0435395169734	1087.8599124381885	1068.111623340716	1040.9310282698152	1004.1128677086137	1149.0462984114552	886.6098155187054	903.3131583362098	928.8482991921975	809.627367420716	860.2733793269422	860.012725711548	874.1151959551378	887.6871404281247	794.7967056738702	803.6812485269244	788.2696239766792	821.0994381359156	918.4212989845373	892.9688015666875	825.044589570544	914.8125782462922	781.4245108835648	966.0616820669168	723.7161376107401	809.1864432627798	805.198779013541	841.1689253701009	780.2943380397957	639.6925557123138	519.9854515806848	573.8306409222149	634.2538594589091	650.7724380575285
5	66795750	66820910	-1	ENSDARG00000042520	protein_coding	UTP14C	UTP14, small subunit processome component homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20321]	237.69933549991993	216.32721981829994	200.4069147199419	236.38370448631144	256.7809193709504	209.25590597605614	196.86942376488648	215.62251179835002	138.41122338496228	208.96253183795582	96.36132294550663	92.94631415804938	93.33396031457251	95.50476087634141	108.69648877759319	89.0807307805301	65.28443077907873	76.4058103343741	57.641269508593595	104.98916587804378	149.66920682556005	135.59954018087947	152.79378341053703	123.5011605126997	121.09687206660163	291.0074345983262	290.77533913708845	291.2458322388785	287.67827729641084	301.91668366108183	365.4951109278705	363.7068473357398	325.9541990748279	302.4388755784717	333.89290471017136	375.99704366223676	339.02313661267505	459.8215487459213	348.75529741812437	378.13131876933807	524.2187596269957	483.42669057736146	438.6976589678609	433.5729635619277	473.2514505833518	449.9003043533173	482.15569286805885	488.08913595998985	448.7724243084374	426.54078715582904	417.65839440133936	495.490882170537	427.74567303272715	441.6678633833672	451.2120256137816	417.3505161009437	427.0514165829992	365.6602297143606	421.9169807403794	368.38536972528965	219.88800773872174	314.77214856260355	238.17313367195038	291.4338802807334	248.07046039401374	250.57080568349167	226.02089942964798	238.49092393681582	241.09427279740893	221.26326348950292	194.67692588368075	178.9573630323111	187.96077909979965	202.7931254808911	215.46540738640172	269.5754872654151	213.9004491479188	222.56934374957683	226.52530764939297	257.4980586391598	230.1846475419605	202.82480040007013	177.0415920029773	220.83193744799783	183.48006398351785	290.3220060540501	190.66133224625105	244.2813170190955	215.69766880383955	225.67108739091714
5	66597519	66614321	-1	ENSDARG00000042534	protein_coding	rsrc2	arginine/serine-rich coiled-coil 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2457]	135.3565660485655	105.34195052021562	118.50148000831348	124.23085199280602	141.44711660264218	171.47358961926824	142.0272271446681	118.11169436087962	124.84149560212283	151.97275042760424	311.01987975094414	346.35654804178773	341.74588545951167	369.11299473829246	355.5807617375529	329.59870388796134	308.25019893626865	311.0807992185231	327.4692412662129	330.7158725158379	248.06285205347453	241.21072051406443	267.7332511112564	209.0550370689833	175.72209153142737	241.49413111931727	229.27386771773538	223.89802110860185	199.01361561711505	223.98605249386242	272.42135593577325	243.84465253920348	255.2974606250697	237.4286499868376	247.5675181848765	261.00765652281484	243.756740704364	362.1484942596393	305.76468596353567	279.5970994603968	264.2653911633151	232.27708856569922	242.5194804857541	257.06375162005	260.1315920425046	303.09982116701417	295.02797482223946	300.5786333681664	261.15393757611974	289.9914262511577	278.43892960089295	300.68250114622333	300.7358656817126	306.59036794217644	265.19275781389206	303.92808032680864	226.9807529235667	270.3066550722938	289.58456722914025	270.23005739716973	303.7759182055173	355.7181191073324	319.39980931729764	298.0274069839174	323.964162888986	327.39676025626034	328.57663793737373	302.32940357646856	305.2277246745522	313.4562899434625	400.61615326476453	377.43734748632886	384.66392001819463	419.76758840799835	417.4642268111533	430.5719588267047	479.36618514399663	452.1487455700065	431.9784936569819	561.1681829653414	431.10853480316325	435.2282175251505	471.5434710079299	441.66387489599566	457.69202773910496	418.2605171965129	591.7929663227793	470.1263082254291	546.9476601811646	535.3128119505476
17	30877468	30883417	1	ENSDARG00000042544	protein_coding	degs2	delta(4)-desaturase, sphingolipid 2 [Source:ZFIN;Acc:ZDB-GENE-080228-1]	70.97966268400387	79.00646289016171	74.93475941702175	62.11542599640301	52.22662766866789	34.87598432934269	49.21735594122162	48.06871282128822	31.21037390053071	54.61520718492027	105.76242762311703	160.463919725689	141.43684755362142	160.89540796284544	175.26255554836732	126.76873226460053	109.03172975475005	146.44446980755035	145.35624484775775	94.4902492902394	59.590517532398906	68.45169095669397	64.69646684950668	58.64580247809762	65.81351742750088	179.83605508885327	166.41574619354364	159.6722939380069	136.8519778093479	161.53832818105747	132.59822629011114	132.22298363492908	156.31136949498392	140.61994448625202	155.15752291771062	150.58134030162395	147.59582464667912	144.5026011577871	150.22561980198986	155.55402134558747	60.9843210376881	64.60206525733508	72.60137313904741	69.30059663489827	85.24794341633887	33.67775790744602	40.745551509976806	29.49603411556773	34.36236020738418	21.81974323734439	39.0169200714627	32.18573251706052	36.49707107787774	35.54670932662915	39.97108233716634	46.249925267123054	50.31016688512045	63.01627541562677	53.27668595907031	53.31893509181824	63.55144732332999	42.22553212425169	39.924976164662205	48.79209760356169	53.23886592930888	30.73038182910747	39.82747126513621	34.93048885943262	41.567978068518784	35.56016734652725	46.65810620352679	50.43343867274222	53.91123121467122	49.63468106175656	51.173034254270405	159.12441956639086	169.97446405504263	175.25145177132035	175.60101368169998	158.05053254403603	204.82532196530383	232.40341712508035	194.06482200326357	218.82437438028876	203.642708377311	152.54207097755176	86.66424193011412	101.39979197019059	141.23061647870446	157.44494469133755
15	20428863	20459520	1	ENSDARG00000042724	protein_coding	supt5h	SPT5 homolog, DSIF elongation factor subunit [Source:ZFIN;Acc:ZDB-GENE-001207-1]	688.3376590518515	750.5613974565363	768.516951230386	750.5613974565364	816.0410573229357	818.1324657258306	689.0429831771027	703.176598985702	725.98043638191	668.4426444589155	882.1369889157761	853.1770158092645	751.6973573027494	897.400590937154	758.3475961227432	842.1555240713192	784.7592400866578	716.7592683748427	776.9040672897398	762.9212720471181	753.8893380843025	793.3876942313957	772.9163007659149	794.1331606151807	828.5921844122362	582.0148691966524	584.2639784838543	594.9800003164838	573.4290619476196	610.5426269590766	631.96654645319	634.8950630629031	600.9155633250662	618.6570924508223	599.7142491206608	563.082951309709	553.7079724623901	615.9200376509383	541.0054475184202	583.7027103225099	688.0756222131072	660.5379706087072	688.1683347541621	700.7060326417492	653.1496841163611	744.3648029799607	764.3563644371575	718.4391166720426	718.1733283343293	764.3948759921293	631.3647066109419	775.8455522533537	675.9257563622958	744.7035603928807	814.0264652895991	744.4035590613139	817.8327128534697	760.3411125806546	763.9189325421534	754.947649140972	691.4397468778302	685.8450066242093	720.0262942799425	668.5836077028589	684.1760642830333	810.809305183374	890.1439827757943	856.3992268640204	802.8558049805341	781.006638388543	857.5438140165442	733.7251884324755	821.7820109479613	765.7922220956726	763.555537425561	818.0867217707389	750.5613974565366	874.5047443388885	827.0807744408069	747.6322943936984	766.6319193558514	813.4119599377813	766.0453500128825	817.078168557592	836.7497423424165	841.4417463600436	898.8319948751836	878.0300168327867	839.6802107006611	947.2937505595476
17	24830575	24835517	1	ENSDARG00000042866	protein_coding	cx35.4	connexin 35.4 [Source:ZFIN;Acc:ZDB-GENE-050417-174]	11.554828809023885	15.048850074316517	12.198681765561682	15.528856499100753	10.880547430972475	29.06332027445224	30.93662373448216	28.841227692772932	23.068537230827044	18.99659380345053	10.18453006741127	19.29074444789704	12.205210194982559	9.46443576252032	12.63912660204572	7.537600296814086	6.057318319708336	7.276743841368962	1.6707614350316984	12.248736019105108	5.543303956502224	8.474971261304967	3.4413014281652488	5.51960493911507	5.9232165684750795	30.82903801523199	26.22856869354764	27.65274364289505	25.539277548927597	26.83703854765172	23.374687326782414	25.096147035524783	25.996347165477072	27.558682587757936	24.718723013850955	22.815354591155145	21.915743659658414	22.745779811873895	25.601150641496666	19.506774380957914	9.856051884878884	8.71039082121372	15.447100667882426	7.700066292766475	13.16328538046409	16.40711282670447	21.881870255357914	17.557163164028413	15.806685695396721	17.596567126890637	19.50846003573135	11.857901453653877	21.898242646726647	21.32802559597749	18.448191847922924	29.732094814579103	33.930112550430074	34.82478378232006	31.794151298154862	24.23587958719011	33.04675260813159	33.26860106759224	44.055146112730704	47.47339226292489	44.17693130304354	21.274879727843633	16.92667528768289	26.49899154853509	23.753130324867875	14.487475585622214	45.049205989612076	52.060323791217776	56.82535182086966	48.216547317134946	30.973152311795246	106.70696370922681	156.60568598329772	101.6458420273658	114.14065889310498	79.91319061215304	111.19088906687921	92.96136685003215	120.86493300203257	116.43865792712613	114.92707304462107	162.38349491158735	173.32848386022823	124.445199236143	102.71317562087597	139.0763678106815
1	53510235	53519707	-1	ENSDARG00000042887	protein_coding	ENSDARG00000042887	NA	338.3914151214138	370.57793308004426	250.94431060584031	257.08884648511247	256.7809193709504	466.4662904049585	514.6729221282033	623.519874881853	500.72295518677527	438.1089445920779	557.0154521484163	462.10101472917	500.41361799428495	414.71436704861765	470.17550959610077	397.4371065592881	435.4538836501437	398.4017253149506	434.3979731082416	436.57994810953204	401.19662385184847	383.98139022374045	318.664512248102	407.0708642597364	422.5227818845557	276.9942355004935	285.3487387177338	292.58386822159923	310.80818903883585	290.56255196784457	237.5718221031158	252.8343171489437	249.6315900890042	264.63401613116275	228.93340391289652	195.29943530028802	193.66361233943047	136.92067455382914	179.20805449047666	191.56652789504824	143.52875557354875	163.31982789775725	144.43039124470067	149.26282352131935	120.35003776424311	149.3910799484144	132.04576878233223	133.43444004661592	142.9474184627182	153.44206534648634	136.55922025011947	181.25649364870927	189.0548281834067	191.9522303637974	192.16866508253048	184.99970106849221	194.22064425418594	225.53193306645372	171.86027728732358	178.1337149658473	197.00948670232296	148.42914322464233	212.01539066751653	205.7180331393412	219.75191468693453	189.11004202527673	196.15029598079585	191.51543891895815	191.21269911518638	204.14170143376757	222.02822952023095	208.2412951648711	176.30429667500587	178.68485182232362	195.26552544392655	181.58904350517545	185.25306756560826	259.3721486215541	166.82096299761497	158.05053254403603	226.28321283785945	211.27583375007305	180.44623800303455	208.7865590417434	203.642708377311	209.13025859825646	232.75539261230648	177.4496359478335	223.40115697540526	173.1894391604713
15	1002489	1015550	1	ENSDARG00000043089	protein_coding	alox5b.2	arachidonate 5-lipoxygenase b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060623-19]	0	0	0	5.176285499700251	0	1.4531660137226121	0	2.7467835897878983	0	0	0	0	0	0	0.8426084401363813	0.6852363906194623	0.6730353688564817	0	0	0.8749097156503648	1.385825989125556	1.9557625987626848	2.0647808568991493	0.6899506173893838	1.9744055228250266	7.006599548916362	5.878817120967574	3.1220839596816994	2.4093658065026036	3.0965813708828906	5.524926095421298	2.621985511174231	5.6658705360655155	2.4732151040295585	2.281728278201627	0.9126141836462057	4.025340672182158	4.90595250844339	1.932162312565786	4.001389616606752	0	0	0	0	1.2536462267108657	0	0	0	0.6872472041476836	0	0	0	0	0	0	2.2023773936725264	3.510011643147939	0.8291615186266681	1.7186027728732358	0	2.5420578929331996	6.397807897613893	11.013786528182676	7.912232043820816	2.265483656566335	0	0	0	0	0	3.217800427829434	8.134425592377777	24.770025152686777	2.836267489243232	1.3466587961650107	3.744103989797432	5.729476316462111	7.010058070852814	5.268030410450999	0	17.556456168454613	6.338275012502192	8.51161500014314	4.015126135418142	8.065057757517268	22.143203851580093	14.856727188019564	16.131785086166683	17.974805733653294	10.496329646089169
15	2675312	2677394	-1	ENSDARG00000043128	protein_coding	cldne	claudin e [Source:ZFIN;Acc:ZDB-GENE-010328-5]	4.952069489581665	3.7622125185791293	1.7426688236516688	0	2.176109486194495	5.8126640548904485	1.406210169749189	0	1.3569727782839438	1.1872871127156581	0.783425389800867	1.7537040407179127	0	0.8604032511382109	0.8426084401363813	2.740945562477849	0.6730353688564817	2.7287789405133607	1.6707614350316984	0	439.30683855280125	481.11759929562044	460.4461310885103	360.1542222772583	329.7257223117794	1261.1879188049452	1210.1318935160946	1096.743493836757	1124.2100853141148	1221.0852539181533	1167.4593833940235	1030.0657365327336	1032.5215835724098	1037.3370779186832	1029.0594534689335	1136.6609657313493	1035.4070729001883	819.7400645926318	1270.8797610901458	1062.8691169111685	527.9147790838252	630.7774686362269	686.6236246873739	573.951095206978	603.0038350479264	386.8624498086107	345.58264058461805	347.63183064776257	366.990007014863	439.9141781722659	459.33555902312906	428.57843825349016	429.9354972973998	401.6778153909094	391.25540210803206	600.1478397757634	628.292084123481	611.0920392278543	551.6714900923087	615.5913415146288	591.0284601069689	638.5012281818665	633.2927253705038	541.9878950017259	615.07881275776	293.12056513917895	273.81386494781145	344.48689013095617	305.2277246745522	312.1392467084059	376.4826500560438	434.3783266329733	460.4310557793542	377.22357606934986	348.78462820673775	782.5177338676633	794.4873825494127	729.0460393686926	574.2153147391589	719.2187155093774	682.7510732176794	718.3378347502484	754.1290890126821	668.5185015471208	657.3022072376573	853.7435262775881	683.4094506488999	778.9347655891913	698.4495942219567	695.3818390534075
8	18620695	18637125	-1	ENSDARG00000043281	protein_coding	stap2b	signal transducing adaptor family member 2b [Source:ZFIN;Acc:ZDB-GENE-040426-2540]	13.20551863888444	26.335487630053905	22.654694707471695	5.176285499700251	19.584985375750456	8.718996082335673	14.062101697491892	9.613742564257645	20.354591674259158	13.060158239872239	86.96021826789622	64.01019748620381	75.38512179253934	95.50476087634141	80.89041025309261	56.87462042141537	69.32264299221762	62.76191563180729	54.2997466385302	36.74620805731532	12.472433902130003	24.772992917660673	9.635643998862696	10.349259260840757	15.795244182600213	85.48051449677962	65.5714217338691	81.17418295172418	74.69034000158071	68.64088705457074	70.54905629537966	71.91731687792176	69.99016544551519	81.26278198954263	63.12781569691167	51.56270137601062	46.96230784212518	45.04556394116203	58.44790995511503	47.01632799512933	4.312022699634512	3.6293295088390503	4.634130200364728	3.553876750507604	5.014584906843463	0.8635322540370775	1.5090945003695113	3.511432632805682	1.3744944082953672	2.1115880552268766	6.207237284096339	4.234964804876385	2.9197656862302193	4.443338665828644	5.380722622310853	8.809509574690106	11.70003881049313	9.120776704893348	12.03021941011265	7.270763876157033	10.168231571732798	8.95693105665945	13.767233160228345	6.593526703184013	15.858385595964348	0	14.935301724426079	8.431497310897528	3.562969548730181	6.585216175282825	20.915702780891323	17.89573630323111	18.941783940289888	22.690139913945856	22.89319953480518	37.44103989797432	43.92598509287619	56.08046456682251	45.65626355724199	35.516973605401354	81.93012878612153	73.94654181252557	73.199889001231	80.30252270836284	90.73189977206927	98.41423934035598	99.04484792013042	69.13622179785722	79.60271110617889	70.85022511110189
11	30383721	30388979	-1	ENSDARG00000043442	protein_coding	MAL (1 of many)	mal, T-cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]	4.952069489581665	7.524425037158259	15.68401941286502	13.803427999200668	8.70443794477798	0	4.218630509247568	8.240350769363696	5.427891113135775	5.936435563578291	2.350276169402601	5.261112122153738	6.461581867931943	0	5.898259080954669	4.7966547343362365	7.4033890574212995	2.7287789405133607	1.6707614350316984	5.2494582939021885	1.385825989125556	0.6519208662542282	1.3765205712660995	0.6899506173893838	1.3162703485500178	2.3355331829721204	4.9743837177417936	4.90613193664267	4.336858451704686	4.128775161177187	7.649897670583336	8.615095251001046	4.9992975318225135	6.006379538357499	5.704320695504067	4.106763826407926	6.708901120303596	0.8919913651715253	6.762568093980251	8.002779233213504	2.464012971219721	2.17759770530343	0	2.369251167005069	1.8804693400662986	0.8635322540370775	1.5090945003695113	2.1068595796834093	1.3744944082953672	2.815450740302502	0.8867481834423342	0	1.4598828431151096	0.8886677331657288	3.0746986413204875	2.2023773936725264	2.340007762098626	1.6583230372533362	3.4372055457464716	1.2117939793595056	0	1.2795615795227786	2.753446632045669	2.637410681273605	2.265483656566335	1.1819377626579797	0.9956867816284053	1.204499615842504	0	1.3170432350565648	9.653401283488302	8.134425592377777	2.9141206061984444	5.672534978486464	1.3466587961650107	1.872051994898716	3.8196508776414073	1.7525145177132035	3.5120202736339996	1.7758486802700677	1.9507173520505126	2.1127583375007304	0	2.007563067709071	4.032528878758634	2.4603559835088995	2.4761211980032605	2.3045407265952407	7.703488171565699	2.6240824115222923
15	40341024	40365152	1	ENSDARG00000043446	protein_coding	efhd1	EF-hand domain family, member D1 [Source:ZFIN;Acc:ZDB-GENE-030131-7461]	820.3928454406959	803.2323727166441	711.0088800498809	781.6191104547379	689.826707123655	719.317176792693	790.2901153990443	767.7260133457177	681.2003346985398	708.8104062912479	325.12153676735977	346.35654804178773	338.156117755105	354.4861394689429	332.8303338538706	363.86052341893446	344.59410885451865	408.407248096833	372.57980001206874	365.7122611418525	337.4486283520729	366.3795268348763	357.89534852918587	325.65669140778914	379.0858603824051	248.96783730482807	205.3063825322522	247.0906448090945	243.34594645676296	253.91967241239703	203.5722769005232	244.96836061542103	211.30364234503156	203.15695497385659	233.87714851566673	205.7944984122194	201.2670336091079	222.1058499277098	211.5717732259536	200.56965453241344	163.85686258611145	140.81798494295515	136.70684091075947	136.82425489454275	141.0352005049724	62.17432229066957	88.28202827161641	75.84694486860273	72.16095643550678	70.38626850756255	144.53995390110046	114.3440497316624	107.30138896896057	108.41746344621892	111.45782574786767	68.27369920384831	58.500194052465645	53.89549871073342	58.43249427769002	63.013286926694285	11.439260518199397	16.63430053379612	15.14395647625118	21.09928545018884	19.25661108081385	18.911004202527675	25.887856322338536	28.9079907802201	27.316099873598056	17.121562055735343	69.18270919833283	78.09048568682665	59.73947242706811	92.17869340040504	70.02625740058056	275.19164325011127	194.80219475971177	233.08443085585606	230.03732792302696	191.79165746916732	239.93823430221303	249.3054838250862	245.1345120041224	224.84706358341597	225.8216172104835	199.28883466422084	207.9941806322739	221.2359097531431	282.4612329574089	217.79884015635028
